2023,Donegal,Burglary,5
2023,Donegal,Theft,7
2023,Donegal,Fraud,7
2023,Donegal,Controlled drug,1
2023,Donegal,Weapons,0
2023,Donegal,Damage to property/environment ,6
2023,Donegal,Public order,12
2023,Donegal,Road,9
2023,Donegal,State-related,0
2023,Donegal,Other,8
2023,Louth,Violent Offences,46
2023,Louth,Negligence,60
2023,Louth,Kidnapping,0
2023,Louth,Banditry,2
2023,Louth,Burglary,43
2023,Louth,Theft,66
2023,Louth,Fraud,19
2023,Louth,Controlled drug,26
2023,Louth,Weapons,3
2023,Louth,Damage to property/environment ,27
2023,Louth,Public order,43
2023,Louth,Road,99
2023,Louth,State-related,14
2023,Louth,Other,1
2023,Kerry,Violent Offences,13
2023,Kerry,Negligence,48
2023,Kerry,Kidnapping,0
2023,Kerry,Banditry,3
2023,Kerry,Burglary,6
2023,Kerry,Theft,12
2023,Kerry,Fraud,10
2023,Kerry,Controlled drug,3
2023,Kerry,Weapons,2
2023,Kerry,Damage to property/environment ,10
2023,Kerry,Public order,16
2023,Kerry,Road,26
2023,Kerry,State-related,14
2023,Kerry,Other,0
2023,Tipperary,Violent Offences,7
2023,Tipperary,Negligence,4
2023,Tipperary,Kidnapping,0
2023,Tipperary,Banditry,0
2023,Tipperary,Burglary,5
2023,Tipperary,Theft,6
2023,Tipperary,Fraud,4
2023,Tipperary,Controlled drug,3
2023,Tipperary,Weapons,1
2023,Tipperary,Damage to property/environment ,13
2023,Tipperary,Public order,1
2023,Tipperary,Road,4
2023,Tipperary,State-related,1
2023,Tipperary,Other,0
2023,Waterford,Violent Offences,1
2023,Waterford,Negligence,7
2023,Waterford,Kidnapping,0
2023,Waterford,Banditry,1
2023,Waterford,Burglary,1
2023,Waterford,Theft,10
2023,Waterford,Fraud,3
2023,Waterford,Controlled drug,3
2023,Waterford,Weapons,0
2023,Waterford,Damage to property/environment ,2
2023,Waterford,Public order,2
2023,Waterford,Road,9
2023,Waterford,State-related,0
2023,Waterford,Other,0
2023,Limerick,Violent Offences,23
2023,Limerick,Negligence,47
2023,Limerick,Kidnapping,0
2023,Limerick,Banditry,1
2023,Limerick,Burglary,20
2023,Limerick,Theft,69
2023,Limerick,Fraud,18
2023,Limerick,Controlled drug,5
2023,Limerick,Weapons,1
2023,Limerick,Damage to property/environment ,25
2023,Limerick,Public order,11
2023,Limerick,Road,16
2023,Limerick,State-related,11
2023,Limerick,Other,2
2023,Galway,Violent Offences,6
2023,Galway,Negligence,138
2023,Galway,Kidnapping,0
2023,Galway,Banditry,0
2023,Galway,Burglary,5
2023,Galway,Theft,3
2023,Galway,Fraud,1
2023,Galway,Controlled drug,1
2023,Galway,Weapons,0
2023,Galway,Damage to property/environment ,2
2023,Galway,Public order,1
2023,Galway,Road,14
2023,Galway,State-related,0
2023,Galway,Other,0
2023,Limerick,Violent Offences,58
2023,Limerick,Negligence,152
2023,Limerick,Kidnapping,1
2023,Limerick,Banditry,6
2023,Limerick,Burglary,28
2023,Limerick,Theft,164
2023,Limerick,Fraud,28
2023,Limerick,Controlled drug,32
2023,Limerick,Weapons,4
2023,Limerick,Damage to property/environment ,74
2023,Limerick,Public order,63
2023,Limerick,Road,85
2023,Limerick,State-related,51
2023,Limerick,Other,4
2023,Laois–Offaly,Violent Offences,11
2023,Laois–Offaly,Negligence,18
2023,Laois–Offaly,Kidnapping,0
2023,Laois–Offaly,Banditry,2
2023,Laois–Offaly,Burglary,13
2023,Laois–Offaly,Theft,6
2023,Laois–Offaly,Fraud,4
2023,Laois–Offaly,Controlled drug,4
2023,Laois–Offaly,Weapons,0
2023,Laois–Offaly,Damage to property/environment ,5
2023,Laois–Offaly,Public order,5
2023,Laois–Offaly,Road,31
2023,Laois–Offaly,State-related,0
2023,Laois–Offaly,Other,1
2023,Cavan–Monaghan,Violent Offences,8
2023,Cavan–Monaghan,Negligence,2
2023,Cavan–Monaghan,Kidnapping,0
2023,Cavan–Monaghan,Banditry,1
2023,Cavan–Monaghan,Burglary,4
2023,Cavan–Monaghan,Theft,10
2023,Cavan–Monaghan,Fraud,3
2023,Cavan–Monaghan,Controlled drug,6
2023,Cavan–Monaghan,Weapons,1
2023,Cavan–Monaghan,Damage to property/environment ,6
2023,Cavan–Monaghan,Public order,7
2023,Cavan–Monaghan,Road,3
2023,Cavan–Monaghan,State-related,0
2023,Cavan–Monaghan,Other,0
2023,Meath,Violent Offences,71
2023,Meath,Negligence,86
2023,Meath,Kidnapping,0
2023,Meath,Banditry,6
2023,Meath,Burglary,39
2023,Meath,Theft,372
2023,Meath,Fraud,73
2023,Meath,Controlled drug,81
2023,Meath,Weapons,4
2023,Meath,Damage to property/environment ,83
2023,Meath,Public order,81
2023,Meath,Road,232
2023,Meath,State-related,12
2023,Meath,Other,6
2023,Limerick,Violent Offences,10
2023,Limerick,Negligence,387
2023,Limerick,Kidnapping,0
2023,Limerick,Banditry,0
2023,Limerick,Burglary,11
2023,Limerick,Theft,47
2023,Limerick,Fraud,14
2023,Limerick,Controlled drug,5
2023,Limerick,Weapons,2
2023,Limerick,Damage to property/environment ,10
2023,Limerick,Public order,13
2023,Limerick,Road,79
2023,Limerick,State-related,15
2023,Limerick,Other,1
2023,Limerick,Violent Offences,14
2023,Limerick,Negligence,4
2023,Limerick,Kidnapping,0
2023,Limerick,Banditry,0
2023,Limerick,Burglary,7
2023,Limerick,Theft,21
2023,Limerick,Fraud,2
2023,Limerick,Controlled drug,2
2023,Limerick,Weapons,0
2023,Limerick,Damage to property/environment ,10
2023,Limerick,Public order,7
2023,Limerick,Road,4
2023,Limerick,State-related,0
2023,Limerick,Other,0
2023,Limerick,Violent Offences,5
2023,Limerick,Negligence,2
2023,Limerick,Kidnapping,0
2023,Limerick,Banditry,0
2023,Limerick,Burglary,1
2023,Limerick,Theft,3
2023,Limerick,Fraud,3
2023,Limerick,Controlled drug,2
2023,Limerick,Weapons,0
2023,Limerick,Damage to property/environment ,3
2023,Limerick,Public order,0
2023,Limerick,Road,2
2023,Limerick,State-related,0
2023,Limerick,Other,0
2023,Galway,Violent Offences,32
2023,Galway,Negligence,100
2023,Galway,Kidnapping,0
2023,Galway,Banditry,3
2023,Galway,Burglary,15
2023,Galway,Theft,61
2023,Galway,Fraud,16
2023,Galway,Controlled drug,27
2023,Galway,Weapons,7
2023,Galway,Damage to property/environment ,32
2023,Galway,Public order,32
2023,Galway,Road,119
2023,Galway,State-related,5
2023,Galway,Other,2
2023,Roscommon/Longford,Violent Offences,6
2023,Roscommon/Longford,Negligence,9
2023,Roscommon/Longford,Kidnapping,0
2023,Roscommon/Longford,Banditry,0
2023,Roscommon/Longford,Burglary,6
2023,Roscommon/Longford,Theft,8
2023,Roscommon/Longford,Fraud,3
2023,Roscommon/Longford,Controlled drug,0
2023,Roscommon/Longford,Weapons,0
2023,Roscommon/Longford,Damage to property/environment ,3
2023,Roscommon/Longford,Public order,3
2023,Roscommon/Longford,Road,16
2023,Roscommon/Longford,State-related,2
2023,Roscommon/Longford,Other,0
2023,Westmeath,Violent Offences,233
2023,Westmeath,Negligence,142
